review,summary,rating,sentiment,cleaned_review
"I like the heavy weight of the fleece in this pant, however, the construction and sizing of this pant could use some work.Number 1.  The pant is too long.  I am 6 ft tall and this pant is a good 4-6 inches too long.Number 2.  The rise is also too large.  You can actually wear these under your arm pits.Number 3.  My worst criticism is in the construction of the waistband.  The elastic is too relaxed, it won't keep the pant in place and the drawstring is built into the waistband which means it is anchored at the back of the pant by the back seam and the first time that you pull hard on the drawstring to tighten the pant the drawstring will come loose from the back seam.All said, the sizing is too large, perhaps if I had ordered a size smaller it would fit better and I don't know if I just received a pant where this one  drawstring had this problem or if this is symbolic of this pant.",Champion Eco Relaxed Band Pant,2.0,negative,i like the heavy weight of the fleece in this pant however the construction and sizing of this pant could use some worknumber the pant is too long i am ft tall and this pant is a good inches too longnumber the rise is also too large you can actually wear these under your arm pitsnumber my worst criticism is in the construction of the waistband the elastic is too relaxed it wont keep the pant in place and the drawstring is built into the waistband which means it is anchored at the back of the pant by the back seam and the first time that you pull hard on the drawstring to tighten the pant the drawstring will come loose from the back seamall said the sizing is too large perhaps if i had ordered a size smaller it would fit better and i dont know if i just received a pant where this one drawstring had this problem or if this is symbolic of this pant
"This is a good set for the price.  The underwear and shirt don't exactly match as the screen print on the T is of a lesser quality (appearance wise) than on the underroos.  The britches are much bigger than the shirt.  My son is a little broader of shoulder than waist so he wears a 2t bottom and a 3t top to give room for movement and this shirt fit perfect, even a little more snug than say an Oshkosh 3t T-shirt while the underwear themselves were pretty on par for the size.  I ordered the size 4.  That is something you will need to keep in mind when ordering.  If your son wears a smaller top than bottom than this is perfect or if you don't mind his drawers fitting like shorts, like was our case.  I am still quite happy with this purchase as my tot loves dressing like a super hero.  This was a good potty training get up for him.",Adorable with one downfall,4.0,positive,this is a good set for the price the underwear and shirt dont exactly match as the screen print on the t is of a lesser quality appearance wise than on the underroos the britches are much bigger than the shirt my son is a little broader of shoulder than waist so he wears a t bottom and a t top to give room for movement and this shirt fit perfect even a little more snug than say an oshkosh t tshirt while the underwear themselves were pretty on par for the size i ordered the size that is something you will need to keep in mind when ordering if your son wears a smaller top than bottom than this is perfect or if you dont mind his drawers fitting like shorts like was our case i am still quite happy with this purchase as my tot loves dressing like a super hero this was a good potty training get up for him
"Definitely not the most comfortable boots in the world. Which is unfortunate because they look amazing. The heel feels much higher than a little over 2 inches and the foot bed has no padding at all. I'm normally an 8 1/2 (sometimes a 9) and these JUST fit me (I ordered an 8 1/2 M). I actually have been trying to stretch them out a bit. I've only worn them twice... so I'm hoping that after a couple more times of wearing them that they become a little more stretched out and comfortable/broken in. I did buy some Dr. Scholl inserts to help too - which I would recommend if you're planning on doing any walking in these. The calf width fits me great, which is hard for me to find and one reason I'm keeping these boots. There's about a 1-2 inch gap around the opening when I'm wearing these, which for this style looks good (I have a 13 1/2 - 14 inch calf circumference).Buy these if you are looking for style... not comfort.",Very Cute/Stylish... But Very Uncomfortable!,3.0,neutral,definitely not the most comfortable boots in the world which is unfortunate because they look amazing the heel feels much higher than a little over inches and the foot bed has no padding at all im normally an sometimes a and these just fit me i ordered an m i actually have been trying to stretch them out a bit ive only worn them twice so im hoping that after a couple more times of wearing them that they become a little more stretched out and comfortablebroken in i did buy some dr scholl inserts to help too which i would recommend if youre planning on doing any walking in these the calf width fits me great which is hard for me to find and one reason im keeping these boots theres about a inch gap around the opening when im wearing these which for this style looks good i have a inch calf circumferencebuy these if you are looking for style not comfort
"When I placed my order I doubled checked my size in several different shoes. They all were size 11 1/2D. That's what I ordered and I recieved 11 1/2M. I tried them on and they were a little tight but I thought if I wore them a few days they would loosen up like most of my shoes. It's been two weeks and they still are a little tight in the width.  I can only wear them about two hours and then they start hurting my feet. I've also tried a gel insert and that hasn't helped. I know they can't be returned because they have been worn outside. I guess I'll have to eat this one, but this is the first time I've had a problem with fit. Still happy with the service of Amazon.Sincerly,Rick S.",Somewhat small in width,3.0,neutral,when i placed my order i doubled checked my size in several different shoes they all were size d thats what i ordered and i recieved m i tried them on and they were a little tight but i thought if i wore them a few days they would loosen up like most of my shoes its been two weeks and they still are a little tight in the width i can only wear them about two hours and then they start hurting my feet ive also tried a gel insert and that hasnt helped i know they cant be returned because they have been worn outside i guess ill have to eat this one but this is the first time ive had a problem with fit still happy with the service of amazonsincerlyrick s
"After having knee replacemement surgery, my foot had swollen...a lot.  Really hard to find shoes.  These are really cute, great colors.  But, I couldn't even get my foot into the Wide at all.They needed to be WW.  Had to send these back.  Aetrex makes another, similar shoe that IS available in WW.  Style is called DOLLY.  It's not available in as many colors, but it fits perfectly. The fabric is wonderful...I can imagine that people with bunions would love them.  Footbed is also perfect.  Just wish they came in WW.  Not many shoes do...I searched for a long time.  Another brand to consider is Propet.  I never had to search for extra wide shoes before...this was a first for me.  It was daunting to see how UGLY some of the WW shoes are. Keep searching though and you'll find some:}",Not wide enough...,2.0,negative,after having knee replacemement surgery my foot had swollena lot really hard to find shoes these are really cute great colors but i couldnt even get my foot into the wide at allthey needed to be ww had to send these back aetrex makes another similar shoe that is available in ww style is called dolly its not available in as many colors but it fits perfectly the fabric is wonderfuli can imagine that people with bunions would love them footbed is also perfect just wish they came in ww not many shoes doi searched for a long time another brand to consider is propet i never had to search for extra wide shoes beforethis was a first for me it was daunting to see how ugly some of the ww shoes are keep searching though and youll find some
"The toe box was nice a tad big and some of the seams rubbed his feet in odd spots, so we had to send them back.  However, for someone with less sensitive feet would likely love them.",Had some rough spots,3.0,neutral,the toe box was nice a tad big and some of the seams rubbed his feet in odd spots so we had to send them back however for someone with less sensitive feet would likely love them
"I really liked this bag with all the pockets and it can be a duffel bag or a roller luggage. We are hard on luggage and after one 4 day cruise it had small rips and dents. However the zippers are good and all the pockets are nice. We did end up returning them and it was easy, we got a full refund.",Love the Look!,3.0,neutral,i really liked this bag with all the pockets and it can be a duffel bag or a roller luggage we are hard on luggage and after one day cruise it had small rips and dents however the zippers are good and all the pockets are nice we did end up returning them and it was easy we got a full refund
"Very good quality. Holds poop, fits tight on my chunky 15 month old. Order a sz up.I would recommend these any day.",good diapers,4.0,positive,very good quality holds poop fits tight on my chunky month old order a sz upi would recommend these any day
Lovely ring that looks like a more expensive version.  I bought the ring to match some pieces my son's had bought me and this fit the bill nicely.  It looks elegant and fits nicely.,Beautiful ring!,5.0,positive,lovely ring that looks like a more expensive version i bought the ring to match some pieces my sons had bought me and this fit the bill nicely it looks elegant and fits nicely
Very cheap looking but probably worth what you pay for the product its very gold and thick chain not what I was looking for,cheap looking,1.0,negative,very cheap looking but probably worth what you pay for the product its very gold and thick chain not what i was looking for
Good quality socks with adorable designs.  My 6 yr old loves them.  Also makes sock sorting a breeze!  I highly reco them for the price.,Adorable,5.0,positive,good quality socks with adorable designs my yr old loves them also makes sock sorting a breeze i highly reco them for the price
I used the bag for about 3 weeks and the clasp for the handle busted.  I guess you get what you pay for but I was disappointed. The bag is more about appearance than quality that's for sure!,The bag WAS good but it broke...,3.0,neutral,i used the bag for about weeks and the clasp for the handle busted i guess you get what you pay for but i was disappointed the bag is more about appearance than quality thats for sure
"they're lighter weight than i would have expected. they're fleece. the turquoise one is pretty good, but the cute owl pattern just feels really cheap for flannel. definitely not as nice as most of the sleeprs i have for her.",they're...fine.,3.0,neutral,theyre lighter weight than i would have expected theyre fleece the turquoise one is pretty good but the cute owl pattern just feels really cheap for flannel definitely not as nice as most of the sleeprs i have for her
They look sexy on my girlfriend and she loved them. Then after a few weeks they started to fall apart.  Threads coming out and material falling apart. Not sure if I would buy again.,sexy but not impressed with material,3.0,neutral,they look sexy on my girlfriend and she loved them then after a few weeks they started to fall apart threads coming out and material falling apart not sure if i would buy again
"I have owned the same exact model of Reef sandals in previous years and they were great. My last pair of Reefs broke a while back, so I wanted to replace them. I wanted to have the same Reef sandals, since the previous pair was so comfortable. I ordered these and expected the same experience, but was heavily disappointed.The sandals are very comfortable, but I think that Reef have changed their formula for their materials recently, because they squeak as I walk. Within the first 20 minutes of using these sandals, I noticed a horrible squeaking noise. I had my headphones in at the time and was still able to hear the squeaking noise over my music. The squeaking noise continued so I went home and washed them, thinking that it might be a residue from the factory or that it was my feet. I tired many things, but all failed to stop the noise, so I scratched the soles with sandpaper. It stopped for a while, but continued a few days later and still hasn't stopped.",Terrible squeaking noise!!!,2.0,negative,i have owned the same exact model of reef sandals in previous years and they were great my last pair of reefs broke a while back so i wanted to replace them i wanted to have the same reef sandals since the previous pair was so comfortable i ordered these and expected the same experience but was heavily disappointedthe sandals are very comfortable but i think that reef have changed their formula for their materials recently because they squeak as i walk within the first minutes of using these sandals i noticed a horrible squeaking noise i had my headphones in at the time and was still able to hear the squeaking noise over my music the squeaking noise continued so i went home and washed them thinking that it might be a residue from the factory or that it was my feet i tired many things but all failed to stop the noise so i scratched the soles with sandpaper it stopped for a while but continued a few days later and still hasnt stopped
"Nice product just too big, like wearing flippers.",Kinda wide,3.0,neutral,nice product just too big like wearing flippers
"Love this flip flop! Am a size 6 and bought that size, fit perfect! Very comfortable.",Glittery and comfy,5.0,positive,love this flip flop am a size and bought that size fit perfect very comfortable
"this is a very pretty top and the material feels very very nice however it's way bigger and more long and loose than I expected. I knew it was supposed to be somewhat loose of course but it's just too wide and when I tried it on it looked like I was wearing a very pretty moo moo or something, very disappointed. I had ordered my sister one in a different color but she's pregnant so maybe it will work out better for her. I'm 5'6 about 120 lbs. and I ordered them in size small.",pretty but....,4.0,positive,this is a very pretty top and the material feels very very nice however its way bigger and more long and loose than i expected i knew it was supposed to be somewhat loose of course but its just too wide and when i tried it on it looked like i was wearing a very pretty moo moo or something very disappointed i had ordered my sister one in a different color but shes pregnant so maybe it will work out better for her im about lbs and i ordered them in size small
"Well dear old Amazon fulfillment went and sent me a LARGE when I ordered a MEDIUM. Sad day. Too much a pain to return it, so I'm keeping it. So because of that factor, it's hard to rate it on &#34;fit&#34; :-/ But I guess the fit is what I would expect for a large. Nice and baggy on me anyway. But at least it was too big rather than too small, as that is acceptable for hoodies. It is comfy for lounging. It feels nice and thick and warm to me. I like to wear it when I want to be cozy & don't care if I look baggy.I like to sew my hoodie string in at the top so that the strings stay even (because it drives me nutts if they aren't even, and rude people think it's funny to pull on the strings which I find distressing so this is a good option for me and also I don't lose the string in the dryer) I realize this has nothing to do with the actual review of this here hoodie, but I just thought I'd throw that out there for all you people who could use a free tip. Who doesn't like free tips? ;)",If I had the right size....,4.0,positive,well dear old amazon fulfillment went and sent me a large when i ordered a medium sad day too much a pain to return it so im keeping it so because of that factor its hard to rate it on fit but i guess the fit is what i would expect for a large nice and baggy on me anyway but at least it was too big rather than too small as that is acceptable for hoodies it is comfy for lounging it feels nice and thick and warm to me i like to wear it when i want to be cozy dont care if i look baggyi like to sew my hoodie string in at the top so that the strings stay even because it drives me nutts if they arent even and rude people think its funny to pull on the strings which i find distressing so this is a good option for me and also i dont lose the string in the dryer i realize this has nothing to do with the actual review of this here hoodie but i just thought id throw that out there for all you people who could use a free tip who doesnt like free tips
"Nice idea, love the concept. It's sexy and looks cool and all but....as a model who's 5'7&#34; and 125lbs, when I put on the bottoms I have to carefully arrange the straps of the bottom to make it look like I don't have love handles (which, I don't). So if you have muffin top DO NOT GO FOR THIS ITEM AT ALL. Of course, those buying lingerie typically feel confident and good in their own skin (like I do) this product will have the tendency to make you doubt yourself. Put your hands on your hips. Push in-ward. Do you have any movement or is it straight bone? If it's straight bone, buy this and wear it everywhere. If not, then this won't boost your confidence when looking in the mirror. There's a reason why the model has her hand on her hip in the picture.","Like it, but CAN'T have 1oz of fat or ELSE",3.0,neutral,nice idea love the concept its sexy and looks cool and all butas a model whos and lbs when i put on the bottoms i have to carefully arrange the straps of the bottom to make it look like i dont have love handles which i dont so if you have muffin top do not go for this item at all of course those buying lingerie typically feel confident and good in their own skin like i do this product will have the tendency to make you doubt yourself put your hands on your hips push inward do you have any movement or is it straight bone if its straight bone buy this and wear it everywhere if not then this wont boost your confidence when looking in the mirror theres a reason why the model has her hand on her hip in the picture
Made in ChinaQuality ConstructionFast ShippingReasonable Price.100% Cotton.The only reason I gave this cap 4 stars and not 5 is because of the color.It could have been better in my opinion. It's not a Khaki with green in it.It's more of a Desert Khaki with Red.,Review - Khaki,4.0,positive,made in chinaquality constructionfast shippingreasonable price cottonthe only reason i gave this cap stars and not is because of the colorit could have been better in my opinion its not a khaki with green in itits more of a desert khaki with red
The fit is on the small size.  I will be giving it to someone who wears is a size small.,It's just okay.,3.0,neutral,the fit is on the small size i will be giving it to someone who wears is a size small
"These are just the boots I was looking for. I'm a big Crocs brand fan because they actually have my size (womens 4).I had read a review that said they were snug to get on. That wasn't the half of it! I have a high arch, but not extraordinarily so. I nearly sprained an ankle trying to get the first boot on. The second was even harder, and getting them off was more difficult still. To top it off, once they were on, they felt large on my feet. They probably would have been perfect with socks (I tried them on with just tights), but there is no way that I would have been able to get them on at all wearing socks.I'm terribly disappointed that I had to return these.I rated them a 3, because they were attractive and well-made (perhaps the zipper could have gone lower for easier entry?). If you don't have a high arch, they could be the boots for you.",I SO wanted them to fit!,3.0,neutral,these are just the boots i was looking for im a big crocs brand fan because they actually have my size womens i had read a review that said they were snug to get on that wasnt the half of it i have a high arch but not extraordinarily so i nearly sprained an ankle trying to get the first boot on the second was even harder and getting them off was more difficult still to top it off once they were on they felt large on my feet they probably would have been perfect with socks i tried them on with just tights but there is no way that i would have been able to get them on at all wearing socksim terribly disappointed that i had to return thesei rated them a because they were attractive and wellmade perhaps the zipper could have gone lower for easier entry if you dont have a high arch they could be the boots for you
"This modestly priced pendant has a lot of WOW factor--I have gotten several compliments while wearing it.  If you like green, are a lover of Celtic items, or just feel lucky when you are wearing a four leaf clover, this pendant is for you!  Sparkle and fun!!",Get ready for compliments!,5.0,positive,this modestly priced pendant has a lot of wow factori have gotten several compliments while wearing it if you like green are a lover of celtic items or just feel lucky when you are wearing a four leaf clover this pendant is for you sparkle and fun
I bought these to wear with open-toe pumps for my daughter's wedding.  They provided a little extra cushioning but did not prevent my toes from slipping forward in my shoes.,Didn't help as much as I hoped,3.0,neutral,i bought these to wear with opentoe pumps for my daughters wedding they provided a little extra cushioning but did not prevent my toes from slipping forward in my shoes
"It looks super cool, for sure. I'm actually shocked that so many people like it! First off, the clasp HURTS. It digs in whether it's on the smallest or largest, and itches so badly. Second, the shoulders are too heavy. If they made the shoulder straps with less whatever, it wouldn't weigh them down so much. My shoulders always hurt after wearing this. The cups are great, I love how they're padded, but every single time I put this on I have to reach in there and adjust the pads because one flipped up. I'm really upset I paid so much for this bra, and especially that I took the tags off before trying it on.",I hate this bra,2.0,negative,it looks super cool for sure im actually shocked that so many people like it first off the clasp hurts it digs in whether its on the smallest or largest and itches so badly second the shoulders are too heavy if they made the shoulder straps with less whatever it wouldnt weigh them down so much my shoulders always hurt after wearing this the cups are great i love how theyre padded but every single time i put this on i have to reach in there and adjust the pads because one flipped up im really upset i paid so much for this bra and especially that i took the tags off before trying it on
"This blouse don't fit well, I don't recommend it because it makes me seem fat and the quality isn't good. I totally hate it.",I really hate it.,1.0,negative,this blouse dont fit well i dont recommend it because it makes me seem fat and the quality isnt good i totally hate it
Some of the reviews had mentioned that the petal foot products are hard and I am with those folks.  Different people have different needs but these did not work for me.,Okay,3.0,neutral,some of the reviews had mentioned that the petal foot products are hard and i am with those folks different people have different needs but these did not work for me
"I didn't realize it came with the gray shirt underneath. I was hoping it was a really low cut sweater that I could wear different color under shirts with. But it's a nice sweater. Very comfy, not super hot.",nice sweater,3.0,neutral,i didnt realize it came with the gray shirt underneath i was hoping it was a really low cut sweater that i could wear different color under shirts with but its a nice sweater very comfy not super hot
"Bought these for my wife for our kayaking activities.  We were very pleased with the quality and the price.  They are sturdy and comfortable and provide pretty good protection even when walking on rocks. Takes a few hours to dry them out, though and better do this diligently, or you could get mildew. At the time we ordered, nothing was available from Aquatik in medium men's, a disappointment. In fact, I was compelled to buy an inferior water shoe at a higher price.",Water Shoes,5.0,positive,bought these for my wife for our kayaking activities we were very pleased with the quality and the price they are sturdy and comfortable and provide pretty good protection even when walking on rocks takes a few hours to dry them out though and better do this diligently or you could get mildew at the time we ordered nothing was available from aquatik in medium mens a disappointment in fact i was compelled to buy an inferior water shoe at a higher price
"Consistent fit. I buy these frequently as I do a tremendous amount of walking. Good price, good fit, and looks nice on the foot.  Larger amount of room in the toe bed area.",always a great shoe,5.0,positive,consistent fit i buy these frequently as i do a tremendous amount of walking good price good fit and looks nice on the foot larger amount of room in the toe bed area
The wrists of this are way too tight compared to everything else.  Plus depending on how big your behind is the crotch doesn't end up quite were it belongs.  I think this is the case for most one size fits all things.  I personally found being in a bodystocking way to warm.  I run hot to begin with so being incased was uncomfortable.  My husband did like how it looked though!,Sleeves are tight,3.0,neutral,the wrists of this are way too tight compared to everything else plus depending on how big your behind is the crotch doesnt end up quite were it belongs i think this is the case for most one size fits all things i personally found being in a bodystocking way to warm i run hot to begin with so being incased was uncomfortable my husband did like how it looked though
"beautiful shirt, but actual size is at least one size smaller (maybe 1 1/2 sizes smaller even) than what I ordered.  I always order 3X so I have extra room for large chest, but 3X is skin tight with big gap in bust area.  However, since I am dieting, I am keeping this shirt for incentive to lose weight because it's sooooo cute!!!","really cute, but runs small",4.0,positive,beautiful shirt but actual size is at least one size smaller maybe sizes smaller even than what i ordered i always order x so i have extra room for large chest but x is skin tight with big gap in bust area however since i am dieting i am keeping this shirt for incentive to lose weight because its sooooo cute
The shirt is true to the picture as far as the color and texture goes. It is comfortable and smooth to the touch and feel great wearing it. It is true to size and the color is true to the light blue pictured. Great quality for a great price.,Great quality for a great price,5.0,positive,the shirt is true to the picture as far as the color and texture goes it is comfortable and smooth to the touch and feel great wearing it it is true to size and the color is true to the light blue pictured great quality for a great price
My husband absolutely loves these socks.  They are the best socks that I have ever brought him. I give the socks two thumbs up. I would recommend them to anyone,Perfect buy,5.0,positive,my husband absolutely loves these socks they are the best socks that i have ever brought him i give the socks two thumbs up i would recommend them to anyone
This is just as expected. A thick wool woven sock. It worked really well to fill my slightly large boots. And kept me warm and comfortable.,Thick full sock,3.0,neutral,this is just as expected a thick wool woven sock it worked really well to fill my slightly large boots and kept me warm and comfortable
"It came through USPS, which was nice. It had a little bit of a smell, but I expected that. The fabric is a little staticy, but overall it's a nice fitting piece.",Surprised.,4.0,positive,it came through usps which was nice it had a little bit of a smell but i expected that the fabric is a little staticy but overall its a nice fitting piece
Recently bought 5 pairs of sunglasses under $20; sunglasses I would not be afraid misplacing.2 of the 5 were this style; one with a  yellow lens and one with a smoked lens.They are large. I have a big fat face so they fit me perfectly. They are comfortable.Plus they are polarized!,Won't lose any sleep if you misplace them,3.0,neutral,recently bought pairs of sunglasses under sunglasses i would not be afraid misplacing of the were this style one with a yellow lens and one with a smoked lensthey are large i have a big fat face so they fit me perfectly they are comfortableplus they are polarized
This is a nice costume! I got lots of compliments when I wore it! The material is comfortable and stretchy! I purchased a large but could have probably used a medium the top is a little loose! I also paired it with the lifesaver purse! It was totally gorgeous,Anchors Away!,5.0,positive,this is a nice costume i got lots of compliments when i wore it the material is comfortable and stretchy i purchased a large but could have probably used a medium the top is a little loose i also paired it with the lifesaver purse it was totally gorgeous
These gloves are average.  I am not happy with the fit (the fingers are short).  I am hoping they will stretch.  They do keep my hands warm.,They do the job,3.0,neutral,these gloves are average i am not happy with the fit the fingers are short i am hoping they will stretch they do keep my hands warm
"The shoes are okay.  They were so highly recommended by friends that I thought I would try them.  Sadly, they are just ordinary sneakers with no orthopedic benefits.  My knees hurt just as they did before I tried these shoes.",orthaheel,3.0,neutral,the shoes are okay they were so highly recommended by friends that i thought i would try them sadly they are just ordinary sneakers with no orthopedic benefits my knees hurt just as they did before i tried these shoes
"I too thought these might be too narrow in the toe area because of the shape and previous reviews, but like others was pleasantly surpised...they fit perfect and are so darn cute and great for office or night out!",Pleasantly Surprised,5.0,positive,i too thought these might be too narrow in the toe area because of the shape and previous reviews but like others was pleasantly surpisedthey fit perfect and are so darn cute and great for office or night out
"I agree with the other reviewers, the bow is not like the photo and I cannot get it to look like that.  The shirt is cute and fits just okay.  Probably best for shorter women, as sleeves can be slightly short if you are taller.  Overall, it is good for the price.  I received the product way before the anticipated delivery date.",Just okay - good for shorter women,3.0,neutral,i agree with the other reviewers the bow is not like the photo and i cannot get it to look like that the shirt is cute and fits just okay probably best for shorter women as sleeves can be slightly short if you are taller overall it is good for the price i received the product way before the anticipated delivery date
This was way too small for my use!  It was a pretty pink and had several storage areas but not what I was wanting.,Too small,1.0,negative,this was way too small for my use it was a pretty pink and had several storage areas but not what i was wanting
They are not what I expected.  They are too thin and just not what I really wanted to wear for leggings,didn't meet exspectations,2.0,negative,they are not what i expected they are too thin and just not what i really wanted to wear for leggings
I ordered these ring noodles because I recently lost a lot of weight and my wedding band and engagement rings were slipping off.  I have a 6 mm wedding band and a 4mm  engagement ring.  It barely fits on my engagement ring.  I've already lost two. They're alright.  Can't say I will order more though.,ok... for the price I guess,2.0,negative,i ordered these ring noodles because i recently lost a lot of weight and my wedding band and engagement rings were slipping off i have a mm wedding band and a mm engagement ring it barely fits on my engagement ring ive already lost two theyre alright cant say i will order more though
Very disappointed in this shoe.  Good looking but that's all!  No &#34;give&#34; or softness in the bunion area.  Hated to send them back but I did.  Also it cost me big $$ to return it via UPS.  Will not deal with the Shoe Mall again!.  So sorry!  Connie,Stiff and uncomfortable!,2.0,negative,very disappointed in this shoe good looking but thats all no give or softness in the bunion area hated to send them back but i did also it cost me big to return it via ups will not deal with the shoe mall again so sorry connie
"got these for my little one, that was in need of my pj's couldn't decide between a few of them, so got 3 (pink, yellow, and green), fit great and managed to use them until recently (peanut is very long), thin fabric though so for winter I would recommend using a wearable blanket with it if the little one will be sleeping in it.",so cute,5.0,positive,got these for my little one that was in need of my pjs couldnt decide between a few of them so got pink yellow and green fit great and managed to use them until recently peanut is very long thin fabric though so for winter i would recommend using a wearable blanket with it if the little one will be sleeping in it
"They look nice. They're a novelty gift that I'm sure they will use repeatedly. My daughter has traveled outside the country 3 times already and is looking forward to many more trips. I'll update this review after they've used them for their honeymoon. I'll give you their comments.The current plan is to place ID, passport and tickets into this. (Slipping the ID and a small bit of cash, for the airport etc..., into the sleeve of the holder.) There is one sleeve on each side. It's like a book cover for a passport.Would I order this again as a gift. YES.anniversaries, weddings, just because.....",Fun gift for my daughter and future son-in-law (son)!,5.0,positive,they look nice theyre a novelty gift that im sure they will use repeatedly my daughter has traveled outside the country times already and is looking forward to many more trips ill update this review after theyve used them for their honeymoon ill give you their commentsthe current plan is to place id passport and tickets into this slipping the id and a small bit of cash for the airport etc into the sleeve of the holder there is one sleeve on each side its like a book cover for a passportwould i order this again as a gift yesanniversaries weddings just because
"After reading several reviews stating that these pants run small and to order a size up, I did. Unfortunately, they were too big. the fit on these pants would be flattering if they fit! Going to re-order in my normal size....which is what I would suggest to others trying to find an affordable but cute pair or work pants :)",Order your normal size!,3.0,neutral,after reading several reviews stating that these pants run small and to order a size up i did unfortunately they were too big the fit on these pants would be flattering if they fit going to reorder in my normal sizewhich is what i would suggest to others trying to find an affordable but cute pair or work pants
OK I understand why underwear has to look good to sell but the finish on the side next to skin should be comfortable.  I am considering wearing all my underwear and socks inside out!,Bra is nice and soft adjacent to outerwear but uncomfortable next to skin.,3.0,neutral,ok i understand why underwear has to look good to sell but the finish on the side next to skin should be comfortable i am considering wearing all my underwear and socks inside out
I like these and they would have gotten five stars had there not been a black stain on the side of the shoe.  Otherwise they fit as I expected because I know a few of Jessica Simpson shoes.,Good,4.0,positive,i like these and they would have gotten five stars had there not been a black stain on the side of the shoe otherwise they fit as i expected because i know a few of jessica simpson shoes
"Bought this for my girlfriend; it looks good on her.Beware that it wrinkles easily (I haven't tried ironing it yet).Also, the stitching on the side has come slightly undone already (worn twice).","Looks good, perhaps wrinkles easily",3.0,neutral,bought this for my girlfriend it looks good on herbeware that it wrinkles easily i havent tried ironing it yetalso the stitching on the side has come slightly undone already worn twice
"These are nice, soft, and stretch well over your butt.  Seem to be good quality.  I would recommend these.",Nice Panties!,4.0,positive,these are nice soft and stretch well over your butt seem to be good quality i would recommend these
"I wear size 8 in Keen shoes but the size 8 slippers I ordered felt at least a half size too small. I also had trouble getting my feet in and out of them due to the small opening. Finally, the stiff soles made these slightly uncomfortable to wear as a slipper. I ended up returning them.",Runs small and wears like a shoe,3.0,neutral,i wear size in keen shoes but the size slippers i ordered felt at least a half size too small i also had trouble getting my feet in and out of them due to the small opening finally the stiff soles made these slightly uncomfortable to wear as a slipper i ended up returning them
"Brought this luggage set because the price was just right. The quality is decent and they are huge. I chose this color (aqua), so when traveling they can stand out. Many people usually buy dark colors and can confuse you. Very few would buy these type of colors, which makes it easier for me to spot my luggage. Not bad at all!",nice!,4.0,positive,brought this luggage set because the price was just right the quality is decent and they are huge i chose this color aqua so when traveling they can stand out many people usually buy dark colors and can confuse you very few would buy these type of colors which makes it easier for me to spot my luggage not bad at all
"I ordered this dress because I found one color for which the dress was only $8!  I thought I'd wear it to run about on hot days etc.. Forget it, I wouldn't be caught dead in public with this on.  The fabric is ugly, the color (remember this is the $8 choice) is horrid, a battleship grey that has no shine or luster to it, like a concrete wall!! Or a sidewalk! Uuuggggh!! THen the hem is not finished, just cut.  THe way the dress is cut is interesting, it's nice to have the various ways to tie up the neck and some look better than others of course depending on body type.  I decided I'm going to wear it to do chores in the garden on hot days, since I won't care if it gets wet or dirty.. it might be a useful piece to have but sure is UGLY.",THank God I only paid $8 for this dress!!,2.0,negative,i ordered this dress because i found one color for which the dress was only i thought id wear it to run about on hot days etc forget it i wouldnt be caught dead in public with this on the fabric is ugly the color remember this is the choice is horrid a battleship grey that has no shine or luster to it like a concrete wall or a sidewalk uuuggggh then the hem is not finished just cut the way the dress is cut is interesting its nice to have the various ways to tie up the neck and some look better than others of course depending on body type i decided im going to wear it to do chores in the garden on hot days since i wont care if it gets wet or dirty it might be a useful piece to have but sure is ugly
Sizes for this sleep wear runs a little larger than I expected. Cute and the color is very nice. I have to return it because its too big for me.,A little bigger than expected,3.0,neutral,sizes for this sleep wear runs a little larger than i expected cute and the color is very nice i have to return it because its too big for me
"These earrings are really pretty.  They look exactly like the picture on Amazon.  I got these on a Lightning Deal for $40, which I thought was a good price for gold earrings.  Unlike some reviewers, I like the 8mm size.  It is big enough to be seen clearly, without being too big to overpower the look.  I bought these earrings to match/coordinate with the Duragold 14k yellow gold beaded ball necklace.  They match perfectly.  So glad I got these.  If you are looking for a simple and classic look, then I would definitely recommend these earrings.",Just Perfect!,5.0,positive,these earrings are really pretty they look exactly like the picture on amazon i got these on a lightning deal for which i thought was a good price for gold earrings unlike some reviewers i like the mm size it is big enough to be seen clearly without being too big to overpower the look i bought these earrings to matchcoordinate with the duragold k yellow gold beaded ball necklace they match perfectly so glad i got these if you are looking for a simple and classic look then i would definitely recommend these earrings
"This is a classic.  The ring is well made and definitely has esthetic appeal.  I have no problem recommending it, a good purchase.",Beautiful ring,5.0,positive,this is a classic the ring is well made and definitely has esthetic appeal i have no problem recommending it a good purchase
